Max,22.2487
Target,11.1243
Set,Time,Reps,Angle,Velocity,X,Y
1,6.0768,0,0.9710,0.0000,-0.0980,0.0730
1,6.1028,0,0.9710,0.0000,-0.0930,0.0730
1,6.1114,0,0.9710,0.0000,-0.0900,0.0730
1,6.1229,0,0.9710,0.0000,-0.0890,0.0750
1,6.1395,0,0.9710,0.0000,-0.0890,0.0770
1,6.1510,0,0.9710,0.0000,-0.0890,0.0800
1,6.1682,0,0.9710,0.0000,-0.0910,0.0830
1,6.1923,0,0.9710,0.0000,-0.0920,0.0800
1,6.2171,0,0.9710,0.0000,-0.0940,0.0740
1,6.2540,0,0.9710,0.0000,-0.0980,0.0740
1,6.2715,0,0.9710,0.0000,-0.1020,0.0740
1,6.2987,0,0.9710,0.0000,-0.1050,0.0720
1,6.3262,0,0.9710,0.0000,-0.1050,0.0660
1,6.3514,0,0.9710,0.0000,-0.1060,0.0640
1,6.3860,0,0.9710,0.0000,-0.1030,0.0620
1,6.4100,0,0.9710,0.0000,-0.1020,0.0670
1,6.4387,0,0.9710,0.0000,-0.1020,0.0710
1,6.4545,0,0.9710,0.0000,-0.1020,0.0720
1,6.4889,0,0.9710,0.0000,-0.1020,0.0720
1,6.5233,0,0.9710,0.0000,-0.1010,0.0740
1,6.5472,0,0.9710,0.0000,-0.1010,0.0750
1,6.5691,0,0.9710,0.0000,-0.1010,0.0720
1,6.5930,0,0.9710,0.0000,-0.0990,0.0700
1,6.6220,0,0.9710,0.0000,-0.0980,0.0710
1,6.6492,0,0.9710,0.0000,-0.0980,0.0740
1,6.6726,0,0.9710,0.0000,-0.0960,0.0740
1,6.6836,0,0.9710,0.0000,-0.0970,0.0740
1,6.7180,0,0.9710,0.0000,-0.0940,0.0750
1,6.7326,0,0.9710,0.0000,-0.0930,0.0760
1,6.7424,0,0.9710,0.0000,-0.0930,0.0770
1,6.7523,0,0.9710,0.0000,-0.0930,0.0780
1,6.7867,0,0.9710,0.0000,-0.0920,0.0790
1,6.8144,0,0.9710,0.0000,-0.0910,0.0770
1,6.8211,0,0.9710,0.0000,-0.0910,0.0770
1,6.8323,0,0.9710,0.0000,-0.0920,0.0780
1,6.8457,0,0.9710,0.0000,-0.0930,0.0780
1,6.8554,0,0.9710,0.0000,-0.0930,0.0770
1,6.8670,0,0.9710,0.0000,-0.0930,0.0770
1,6.8807,0,0.9710,0.0000,-0.0940,0.0780
1,6.8905,0,0.9710,0.0000,-0.0950,0.0790
1,6.9256,0,0.9710,0.0000,-0.0950,0.0780
1,6.9702,0,0.9710,0.0000,-0.0930,0.0780
1,6.9972,0,0.9710,0.0000,-0.0960,0.0760
1,7.0156,0,0.9710,0.0000,-0.0920,0.0730
1,7.0390,0,0.9710,0.0000,-0.0890,0.0740
1,7.0634,0,0.9710,0.0000,-0.0860,0.0750
1,7.0851,0,0.9710,0.0000,-0.0840,0.0770
1,7.1102,0,0.9710,0.0000,-0.0820,0.0810
1,7.1397,0,0.9710,0.0000,-0.0810,0.0820
1,7.1531,0,0.9710,0.0000,-0.0800,0.0820
1,7.1776,0,0.9710,0.0000,-0.0800,0.0820
1,7.1998,0,0.9710,0.0000,-0.0800,0.0830
1,7.2252,0,0.9710,0.0000,-0.0810,0.0810
1,7.2459,0,0.9710,0.0000,-0.0810,0.0800
1,7.2705,0,0.9710,0.0000,-0.0840,0.0800
1,7.2906,0,0.9710,0.0000,-0.0890,0.0780
1,7.3144,0,0.9710,0.0000,-0.0910,0.0760
1,7.3421,0,0.9710,0.0000,-0.0920,0.0720
1,7.3595,0,0.9710,0.0000,-0.0930,0.0680
1,7.3803,0,0.9710,0.0000,-0.0930,0.0650
1,7.3937,0,0.9710,0.0000,-0.0950,0.0630
1,7.4173,0,0.9710,0.0000,-0.0970,0.0650
1,7.4394,0,0.9710,0.0000,-0.0980,0.0700
1,7.5084,0,0.9710,0.0000,0.1250,-0.1610
1,7.5885,0,0.9710,0.0000,-0.0910,0.0770
1,7.6115,0,0.9710,0.0000,-0.0940,0.0780
1,7.6347,0,0.9710,0.0000,-0.0960,0.0750
1,7.7055,0,0.9710,0.0000,-0.1010,0.0720
1,7.7776,0,0.9710,0.0000,-0.0880,0.0690
1,7.7944,0,0.9710,0.0000,-0.0870,0.0710
1,7.8199,0,0.9710,0.0000,-0.0860,0.0720
1,7.8482,0,0.9710,0.0000,-0.0850,0.0690
1,7.8631,0,0.9710,0.0000,-0.0830,0.0650
1,7.8867,0,0.9710,0.0000,-0.0830,0.0630
1,7.9089,0,0.9710,0.0000,-0.0870,0.0650
1,7.9327,0,0.9710,0.0000,-0.0940,0.0680
1,7.9608,0,0.9710,0.0000,-0.0970,0.0650
1,7.9775,0,0.9710,0.0000,-0.0990,0.0620
1,8.0036,0,0.9710,0.0000,-0.1030,0.0600
1,8.0314,0,0.9710,0.0000,-0.1080,0.0620
1,8.0465,0,0.9710,0.0000,-0.1130,0.0590
1,8.0704,0,0.9710,0.0000,-0.1190,0.0530
1,8.0923,0,0.9710,0.0000,-0.1260,0.0510
1,8.1174,0,0.9710,0.0000,-0.1300,0.0440
1,8.1470,0,0.9710,0.0000,-0.1330,0.0330
1,8.1606,0,0.9710,0.0000,-0.1330,0.0200
1,8.1842,0,0.9710,0.0000,-0.1330,0.0100
