Max,10.1792
Set,Time,Reps,Angle,Velocity,X,Y
1,6.0554,0,4.8617,0.0340,-0.0050,-0.3170
1,6.0607,0,4.8517,-0.2699,0.0010,-0.3220
1,6.0695,0,4.8417,-0.4325,0.0090,-0.3260
1,6.0990,0,4.8216,-0.5298,0.0190,-0.3320
1,6.1037,0,4.7914,-1.4494,0.0280,-0.3410
1,6.1057,0,4.7612,-3.6275,0.0350,-0.3490
1,6.1140,0,4.7410,-3.9724,0.0400,-0.3550
1,6.1351,0,4.7058,-4.2115,0.0440,-0.3570
1,6.1500,0,4.6552,-4.4265,0.0430,-0.3540
1,6.1816,0,4.5323,-4.8190,0.0400,-0.3520
1,6.1941,0,4.3402,-6.9099,0.0380,-0.3460
1,6.2153,0,4.0768,-7.7676,0.0380,-0.3360
1,6.2568,0,3.7914,-6.5711,0.0310,-0.3360
1,6.2639,0,3.4681,-12.7401,0.0250,-0.3240
1,6.2939,0,3.1431,-14.0525,0.0230,-0.3140
1,6.3257,0,2.8158,-15.0377,0.0300,-0.3040
1,6.3735,0,2.4972,-15.4336,0.0410,-0.2880
1,6.3784,0,2.2404,-20.7834,0.0490,-0.2840
1,6.4091,0,2.0473,-19.9047,0.0530,-0.2790
1,6.4254,0,1.8409,-20.7319,0.0590,-0.2690
1,6.4639,0,1.6384,-14.9691,0.0680,-0.2590
1,6.4992,0,1.4407,-14.2180,0.0770,-0.2510
1,6.5427,0,1.2353,-13.4226,0.0870,-0.2440
1,6.5527,0,1.0987,-14.4240,0.0880,-0.2420
1,6.5836,1,0.9673,-7.4939,0.0900,-0.2470
1,6.5988,1,0.8350,-7.8313,0.0880,-0.2520
1,6.6237,1,0.7258,-6.6508,0.2210,-0.3990
1,6.6546,1,0.5843,-6.5530,0.0940,-0.2330
1,6.6807,1,0.5357,-6.0185,0.0990,-0.2330
1,6.7124,1,0.5173,-5.4266,0.1040,-0.2270
1,6.7254,1,0.4495,-4.2171,0.1080,-0.2120
1,6.7654,1,0.3814,-3.8527,0.1120,-0.1900
1,6.7694,1,0.3064,-5.2658,0.1160,-0.1670
1,6.8046,1,0.2753,-4.7638,0.1210,-0.1330
1,6.8425,1,0.2816,-4.0867,0.1180,-0.1110
1,6.8636,1,0.2133,-4.2823,0.1080,-0.1020
1,6.8767,1,0.1575,-4.8085,0.0990,-0.0970
1,6.8836,1,0.1513,-4.1964,0.0920,-0.0970
1,6.8956,1,0.1261,-4.2523,0.0850,-0.0970
